pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
1613,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14715,"Climate change impact on Mexico wheat production",",2018,Climate change impact on Mexico wheat production,Agricultural and Forest Meteorology,A05-1457,CLARISA20181,","Agricultural and Forest Meteorology",2018,"Ixchel M.Hernandez-Ochoa, Senthold Asseng, Belay T. Kassie., Wei Xiong, Ricky Robertson, Diego Notelo Luz Pequeno, Kai Sonder, Matthew Reynold, Md Ali Babar, Anabel Molero Milan, Gerrit Hoogenboom",1,0,"14715_57","A05-1457","CLARISA20181",,"https://doi.org/10.1016/j.agrformet.2018.09.008",,"A05-1457"
1614,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14716,"Tragedy revisited",",2018,Tragedy revisited,Science,A05-1468,CLARISA20181,","Science",2018,"Boyd, Robert; Richerson, Peter J; Meinzen-Dick, Ruth Suseela; De Moor, Tine; Jackson, Matthew O; Gjerde, Kristina M; Harden-Davies, Harriet; Frischmann, Brett M; Madison, Michael J; Strandburg, Katherine J; McLean, Angela R; and Dye, Christopher.",1,1,"14716_57","A05-1468","CLARISA20181",,"https://doi.org/10.1126/science.aaw0911",,"A05-1468"
1615,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14717,"Biological control of an invasive pest eases pressures on global commodity markets",",2018,Biological control of an invasive pest eases pressures on global commodity markets,Environmental Research Letters,A05-2039,CLARISA20181,","Environmental Research Letters",2018,"Wyckhuys, K. A. G.; Zhang, Wei; Prager, S. D.; Kramer, D.B.; Delaquis, E.; Gonzales, C.E.; and van der Werf, W.",1,1,"14717_57","A05-2039","CLARISA20181",,"https://doi.org/10.1088/1748-9326/aad8f0",,"A05-2039"
1616,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14718,"Does women’s time in domestic work and agriculture affect women’s and children’s dietary diversity? Evidence from Bangladesh, Nepal, Cambodia, Ghana, and Mozambique",",2018,Does women’s time in domestic work and agriculture affect women’s and children’s dietary diversity? Evidence from Bangladesh, Nepal, Cambodia, Ghana, and Mozambique,Food Policy,A05-1454,CLARISA20181,","Food Policy",2018,"Malapit, Hazel J.; Theis, Sophie; Komatsu, Hitomi",1,1,"14718_57","A05-1454","CLARISA20181",,"https://doi.org/10.1016/j.foodpol.2018.07.002",,"A05-4023"
1617,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14719,"(2018) Africa’s Evolving Employment Trends",",2018,(2018) Africa’s Evolving Employment Trends,The Journal of Development Studies,A05-2314,CLARISA20181,","The Journal of Development Studies",2018,"Yeboah, Felix Kwame; Jayne, Thomas S",1,0,"14719_57","A05-2314","CLARISA20181",,"https://doi.org/10.1080/00220388.2018.1430767",,"14719"
1618,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14720,"The Philippines energy future and low-carbon development strategies",",2018,The Philippines energy future and low-carbon development strategies,Energy,A05-1467,CLARISA20181,","Energy",2018,"Mondal, Md. Hossain Alam; Rosegrant, Mark W.; Ringler, Claudia; Pradesha, Angga; Valmonte-Santos, Rowena.",1,1,"14720_57","A05-1467","CLARISA20181",,"https://doi.org/10.1016/j.energy.2018.01.039",,"14720"
1619,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14721,"Playing games to save water: Collective action games for groundwater management in Andhra Pradesh, India",",2018,Playing games to save water: Collective action games for groundwater management in Andhra Pradesh, India,World Development,A05-1466,CLARISA20181,","World Development",2018,"Meinzen-Dick, Ruth Suseela; Rao, Kaushalendra; Theis, Sophie; Kandikuppa, Sandeep; Janssen, Marco A.; Chaturvedi, Rahul",1,1,"14721_57","A05-1466","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.02.006",,"14721"
1620,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14722,"Can Sub-Saharan Africa feed itself? The role of irrigation development in the region’s drylands for food security",",2018,Can Sub-Saharan Africa feed itself? The role of irrigation development in the region’s drylands for food security,Water International,A05-2313,CLARISA20181,","Water International",2018,"Ringler, Claudia; Perez, Nicostrato D.; Anderson, Weston; Xie, Hua; You, Liangzhi",1,0,"14722_57","A05-2313","CLARISA20181",,"https://doi.org/10.1080/02508060.2018.1516080",,"A05-2313"
1621,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14723,"Agricultural labour productivity and industrialisation: Lessons for Africa",",2018,Agricultural labour productivity and industrialisation: Lessons for Africa,Journal of African Economies,A05-2316,CLARISA20181,","Journal of African Economies",2018,"Diao, Xinshen; McMillan, Margaret S.; and Wangwe, Samuel",1,0,"14723_57","A05-2316","CLARISA20181",,"https://doi.org/10.1093/jae/ejx034",,"14723"
1622,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14724,"Agricultural transformation in aspirational districts of India: Comparative analysis of districts in Bihar",",2018,Agricultural transformation in aspirational districts of India: Comparative analysis of districts in Bihar,Economic and Political Weekly,A05-2317,CLARISA20181,","Economic and Political Weekly",2018,"Haque, T; and Joshi, Pramod Kumar",0,0,"14724_57","A05-2317","CLARISA20181",,"https://www.epw.in/journal/2018/51/review-rural-affairs/agricultural-transformation-aspirational.html",,"14724"
1623,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14725,"Agricultural investments and hunger in Africa modeling potential contributions to SDG2 – Zero Hunger",",2018,Agricultural investments and hunger in Africa modeling potential contributions to SDG2 – Zero Hunger,World Development,A05-2315,CLARISA20181,","World Development",2018,"Mason-D'Croz, Daniel; Sulser, Timothy B.; Wiebe, Keith; Rosegrant, Mark W.; Lowder, Sarah K.; Nin-Pratt, Alejandro; Willenbockel, Dirk; Robinson, Sherman; Zhu, Tingju; Cenacchi, Nicola; Dunston, Shahnila; and Robertson, Richard D",1,1,"14725_57","A05-2315","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.12.006. Available online 24 December 2018.",,"14725"
1624,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14726,"Can differences in individual learning explain patterns of technology adoption? Evidence on heterogeneous learning patterns and hybrid rice adoption in Bihar, India",",2018,Can differences in individual learning explain patterns of technology adoption? Evidence on heterogeneous learning patterns and hybrid rice adoption in Bihar, India,World Development,A05-2320,CLARISA20181,","World Development",2018,"Gars, Jared; and Ward, Patrick S",1,1,"14726_57","A05-2320","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.11.014",,"14726"
1625,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14727,"Constraints in the fertilizer supply chain: Evidence for fertilizer policy development from three African countries",",2018,Constraints in the fertilizer supply chain: Evidence for fertilizer policy development from three African countries,Food Security,A05-2323,CLARISA20181,","Food Security",2018,"Benson, Todd; and Mogues, Tewodaj",1,0,"14727_57","A05-2323","CLARISA20181",,"https://doi.org/10.1007/s12571-018-0863-7",,"14727"
1626,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14728,"Agriculture and sustainable development goals: An overview and issues",",2018,Agriculture and sustainable development goals: An overview and issues,Agricultural Economics Research Review,A05-2318,CLARISA20181,","Agricultural Economics Research Review",2018,"Rao, N Chandrasekhara; Bathla, Seema; Kumar, Anjani; and Jha, Girish K",0,0,"14728_57","A05-2318","CLARISA20181",,"http://dx.doi.org/10.5958/0974-0279.2018.00016.2",,"14728"
1627,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14729,"Contagious bovine pleuropneumonia vaccine delivery and adoption by women and men in North-Eastern Kenya",",2018,Contagious bovine pleuropneumonia vaccine delivery and adoption by women and men in North-Eastern Kenya,The European Journal of Development Research,A05-2324,CLARISA20181,","The European Journal of Development Research",2018,"Waithanji, Elizabeth; Mtimet, Nadhem; and Muindi, Pauline",1,1,"14729_57","A05-2324","CLARISA20181",,"https://doi.org/10.1057/s41287-018-0157-0",,"A05-4033"
1628,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14730,"Anchoring bias in recall data: Evidence from Central America",",2018,Anchoring bias in recall data: Evidence from Central America,American Journal of Agricultural Economics,A05-2319,CLARISA20181,","American Journal of Agricultural Economics",2018,"Godlonton, Susan; Hernandez, Manuel A.; and Murphy, Mike",1,1,"14730_57","A05-2319","CLARISA20181",,"https://doi.org/10.1093/ajae/aax080",,"14730"
1629,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14731,"What happens after technology adoption? Gendered aspects of small-scale irrigation technologies in Ethiopia, Ghana, and Tanzania",",2018,What happens after technology adoption? Gendered aspects of small-scale irrigation technologies in Ethiopia, Ghana, and Tanzania,Agriculture & Human Values,A05-1469,CLARISA20181,","Agriculture & Human Values",2018,"Lefore, Nicole; Bryan, Elizabeth; Meinzen-Dick, Ruth Suseela; Theis, Sophie",1,1,"14731_57","A05-1469","CLARISA20181",,"https://doi.org/10.1007/s10460-018-9862-8",,"A05-1469"
1630,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14732,"Changes in Ghanaian farming systems: Stagnation or a quiet transformation?",",2018,Changes in Ghanaian farming systems: Stagnation or a quiet transformation?,Agriculture and Human Values,A05-2322,CLARISA20181,","Agriculture and Human Values",2018,"Houssou, Nazaire; Johnson, Nancy; Kolavalli, Shashidhara; and Asante-Addo, Collins",1,0,"14732_57","A05-2322","CLARISA20181",,"https://doi.org/10.1007/s10460-017-9788-6",,"14732"
1631,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14733,"Does a “Blue Revolution” help the poor? Evidence from Bangladesh",",2018,Does a “Blue Revolution” help the poor? Evidence from Bangladesh,Agricultural Economics,A05-2328,CLARISA20181,","Agricultural Economics",2018,"Rashid, Shahidur; Minot, Nicholas; and Lemma, Solomon",1,1,"14733_57","A05-2328","CLARISA20181",,"https://doi.org/10.1111/agec.12472",,"14733"
1632,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14734,"Farmers’ choice of milk-marketing channels in India",",2018,Farmers’ choice of milk-marketing channels in India,Economic and Political Weekly,A05-2330,CLARISA20181,","Economic and Political Weekly",2018,"Kumar, Anjani; Mishra, Ashok K; Parappurathu, Shinoj; and Jha, Girish Kumar",0,0,"14734_57","A05-2330","CLARISA20181",,"https://www.epw.in/journal/2018/51/review-rural-affairs/farmers%E2%80%99-choice-milk-marketing-channels.html",,"14734"
1633,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14735,"Cash transfers increase trust in local government",",2018,Cash transfers increase trust in local government,World Development,A05-2321,CLARISA20181,","World Development",2018,"Evans, David K.; Holtemeyer, Brian; and Kosec, Katrina",1,1,"14735_57","A05-2321","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.08.020. Available online 11 October 2018",,"14735"
1634,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14736,"Ex ante and ex post effects of hybrid index insurance in Bangladesh",",2018,Ex ante and ex post effects of hybrid index insurance in Bangladesh,Journal of Development Economics,A05-2329,CLARISA20181,","Journal of Development Economics",2018,"Hill, Ruth Vargas; Kumar, Neha; Magnan, Nicholas; Makhija, Simrin; de Nicola, Francesca; Spielman, David J.; and Ward, Patrick S",1,1,"14736_57","A05-2329","CLARISA20181",,"https://doi.org/10.1016/j.jdeveco.2018.09.003",,"14736"
1635,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14737,"Decadal analysis of impact of future climate on wheat production in dry Mediterranean environment: A case of Jordan",",2018,Decadal analysis of impact of future climate on wheat production in dry Mediterranean environment: A case of Jordan,Science of The Total Environment,A05-2326,CLARISA20181,","Science of The Total Environment",2018,"Dixit, Prakash N.; Telleria, Roberto; Al Khatib, Amal N.; and Allouzi, Siham F",1,0,"14737_57","A05-2326","CLARISA20181",,"https://doi.org/10.1016/j.scitotenv.2017.07.270",,"14737"
1636,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14738,"Give a man a fishpond: Modeling the impacts of aquaculture in the rural economy",",2018,Give a man a fishpond: Modeling the impacts of aquaculture in the rural economy,World Development,A05-2332,CLARISA20181,","World Development",2018,"Filipski, Mateusz; and Belton, Ben",1,1,"14738_57","A05-2332","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.05.023",,"14738"
1637,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14739,"Global Cropping intensity gaps: The potential for expanding global harvest areas",",2018,Global Cropping intensity gaps: The potential for expanding global harvest areas,Land Use Policy,A05-2333,CLARISA20181,","Land Use Policy",2018,"Wu, Wenbin; Yu, Qiangyi; You, Liangzhi; Chen, Kevin; Tang, Huajun; and Liu, Jianguo",1,0,"14739_57","A05-2333","CLARISA20181",,"https://doi.org/10.1016/j.landusepol.2018.02.032",,"14739"
1638,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14740,"Group lending with heterogeneous types",",2018,Group lending with heterogeneous types,Economic Inquiry,A05-2334,CLARISA20181,","Economic Inquiry",2018,"Gan, Li; Hernandez, Manuel A.; and Liu, Yanyan",1,1,"14740_57","A05-2334","CLARISA20181",,"https://doi.org/10.1111/ecin.12541",,"14740"
1639,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14741,"Do shocks affect men's and women's assets differently? Evidence from Bangladesh and Uganda",",2018,Do shocks affect men's and women's assets differently? Evidence from Bangladesh and Uganda,Development Policy Review,A05-2327,CLARISA20181,","Development Policy Review",2018,"Quisumbing, Agnes R.; Kumar, Neha; and Behrman, Julia A",1,0,"14741_57","A05-2327","CLARISA20181",,"https://doi.org/10.1111/dpr.12235",,"14741"
1640,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14742,"Food prices and poverty",",2018,Food prices and poverty,World Bank Economic Review,A05-2331,CLARISA20181,","World Bank Economic Review",2018,"Headey, Derek D",1,0,"14742_57","A05-2331","CLARISA20181",,"https://doi.org/10.1093/wber/lhw064",,"14742"
1641,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14743,"Cooperatives, contract farming, and farm size: The case of tomato producers in Nepal",",2018,Cooperatives, contract farming, and farm size: The case of tomato producers in Nepal,Agribusiness,A05-2325,CLARISA20181,","Agribusiness",2018,"Mishra, Ashok K.; Kumar, Anjani; Joshi, Pramod Kumar.; and  D'Souza, Alwin",1,0,"14743_57","A05-2325","CLARISA20181",,"https://doi.org/10.1002/agr.21563",,"14743"
1642,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14744,"Integrating environmental considerations in the agricultural policy process: Evidence from Nigeria",",2018,Integrating environmental considerations in the agricultural policy process: Evidence from Nigeria,Environmental Development,A05-2337,CLARISA20181,","Environmental Development",2018,"Babu, Suresh Chandra; Mavrotas, George; and Prasai, Nilam",1,1,"14744_57","A05-2337","CLARISA20181",,"https://doi.org/10.1016/j.envdev.2018.01.001",,"14744"
1643,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14745,"Investing in multi-stakeholder dialogue to address natural resource competition and conflict",",2018,Investing in multi-stakeholder dialogue to address natural resource competition and conflict,Development in Practice,A05-2338,CLARISA20181,","Development in Practice",2018,"Ratner, Blake D.; Burnley, Clementine; Mugisha, Samuel; Madzudzo, Elias; Oeur, Il; et al",0,0,"14745_57","A05-2338","CLARISA20181",,"https://doi.org/10.1080/09614524.2018.1478950",,"14745"
1644,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14746,"Health insurance, a friend in need? Impacts of formal insurance and crowding out of informal insurance",",2018,Health insurance, a friend in need? Impacts of formal insurance and crowding out of informal insurance,World Development,A05-2336,CLARISA20181,","World Development",2018,"Geng, Xin; Janssens, Wendy; Kramer, Berber; and van der List, Marijn",1,1,"14746_57","A05-2336","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.07.004",,"14746"
1645,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14747,"Preferential resource spending under an employment guarantee: The political economy of MGNREGS in Andhra Pradesh",",2018,Preferential resource spending under an employment guarantee: The political economy of MGNREGS in Andhra Pradesh,World Bank Economic Review,A05-2343,CLARISA20181,","World Bank Economic Review",2018,"Sheahan, Megan; Liu, Yanyan; Barrett, Christopher B.; and Narayanan, Sudha",1,0,"14747_57","A05-2343","CLARISA20181",,"http://dx.doi.org/10.1093/wber/lhw044",,"14747"
1646,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14748,"Prospects and challenges of fish for food security in Africa",",2018,Prospects and challenges of fish for food security in Africa,Global Food Security,A05-2344,CLARISA20181,","Global Food Security",2018,"Chan, Chin Yee; Tran, Nhuong; Pethiyagoda, Shanali; Crissman, Charles C.; Sulser, Timothy B.; and Phillips, Michael J",1,1,"14748_57","A05-2344","CLARISA20181",,"https://doi.org/10.1016/j.gfs.2018.12.002. Available online 19 December 2018.",,"14748"
1647,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14749,"Linking agricultural investments to growth and poverty: An economywide approach applied to Mozambique",",2018,Linking agricultural investments to growth and poverty: An economywide approach applied to Mozambique,Agricultural Systems,A05-2339,CLARISA20181,","Agricultural Systems",2018,"Benfica, Rui; Cunguara, Benedito; and Thurlow, James",1,0,"14749_57","A05-2339","CLARISA20181",,"https://doi.org/10.1016/j.agsy.2018.01.029",,"14749"
1648,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14750,"He says, she says: Spousal disagreement in survey measures of bargaining power",",2018,He says, she says: Spousal disagreement in survey measures of bargaining power,Economic Development & Cultural Change,A05-2335,CLARISA20181,","Economic Development & Cultural Change",2018,"Ambler, Kate; Doss, Cheryl; Kieran, Caitlin; and Passarelli, Simone",1,0,"14750_57","A05-2335","CLARISA20181",,"https://doi.org/10.1086/703082",,"14750"
1649,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14751,"Moving to despair? Migration and well-being in Pakistan",",2018,Moving to despair? Migration and well-being in Pakistan,World Development,A05-2342,CLARISA20181,","World Development",2018,"Chen, Joyce; Kosec, Katrina; and Mueller, Valerie",1,1,"14751_57","A05-2342","CLARISA20181",,"https://doi.org/10.1016/j.worlddev.2018.09.007. Available online 17 September 2018",,"14751"
1650,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14752,"Rapid transformation of food systems in developing regions: Highlighting the role of agricultural research & innovations",",2018,Rapid transformation of food systems in developing regions: Highlighting the role of agricultural research & innovations,Agricultural Systems,A05-2345,CLARISA20181,","Agricultural Systems",2018,"Reardon, Thomas; Echeverria Ruben G.; Berdegué, Julio A.; Minten, Bart; Liverpool-Tasie, Lenis Saweda; Tschirley, David; and Zilberman, David",1,0,"14752_57","A05-2345","CLARISA20181",,"https://doi.org/10.1016/j.agsy.2018.01.022",,"14752"
1651,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14753,"Rice production and climate change in Northeast China: evidence of adaptation through land use shifts",",2018,Rice production and climate change in Northeast China: evidence of adaptation through land use shifts,Environmental Research Letters,A05-2346,CLARISA20181,","Environmental Research Letters",2018,"Hu, Yanan; Fan, Lingling; Liu, Zhenhuan; Yu, Qiangyi; Liang, Shefang; Chen, Shi; You, Liangzhi; Wu, Wenbin; and Yang, Peng",1,1,"14753_57","A05-2346","CLARISA20181",,"https://doi.org/10.1088/1748-9326/aafa55",,"14753"
1652,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14754,"Social networks near and far: The role of bonding and bridging social capital for assets of the rural poor",",2018,Social networks near and far: The role of bonding and bridging social capital for assets of the rural poor,Review of Development Economics 23(1): 189-210,A05-2347,CLARISA20181,","Review of Development Economics 23(1): 189-210",2018,"Mogues, Tewodaj",1,0,"14754_57","A05-2347","CLARISA20181",,"https://doi.org/10.1111/rode.12529",,"14754"
1653,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14755,"Stakeholder planning of the institutionalization of the volunteer farmer-trainer approach in dairy producer organizations in Kenya: key steps and supporting mechanisms",",2018,Stakeholder planning of the institutionalization of the volunteer farmer-trainer approach in dairy producer organizations in Kenya: key steps and supporting mechanisms,International Journal of Agricultural Sustainability,A05-2349,CLARISA20181,","International Journal of Agricultural Sustainability",2018,"Kiptot, Evelyne; Franzel, Steven",1,1,"14755_57","A05-2349","CLARISA20181",,"https://doi.org/10.1080/14735903.2018.1558581. Published online: 31 December 2018.",,"14755"
1654,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14756,"Monitoring crop phenology using a smartphone based near-surface remote sensing approach",",2018,Monitoring crop phenology using a smartphone based near-surface remote sensing approach,Agricultural and Forest Meteorology,A05-2341,CLARISA20181,","Agricultural and Forest Meteorology",2018,"Hufkens, Koen; Melaas, Eli K.; Mann, Michael L.; Foster, Timothy; Ceballos, Francisco; Robles, Miguel; and Kramer, Berber",1,1,"14756_57","A05-2341","CLARISA20181",,"https://doi.org/10.1016/j.agrformet.2018.11.002",,"14756"
1655,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14757,"Special section: Structural transformation of African agriculture and rural spaces",",2018,Special section: Structural transformation of African agriculture and rural spaces,World Development,A05-2348,CLARISA20181,","World Development",2018,"Barrett, Christopher B., ed.; Christian, Paul, ed.; Shimeles, Abebe, ed",1,1,"14757_57","A05-2348","CLARISA20181",,"https://www.sciencedirect.com/journal/world-development/vol/105/suppl/C",,"14757"
1656,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14758,"The effect of the National Food Reserve Agency on maize market prices in Tanzania",",2018,The effect of the National Food Reserve Agency on maize market prices in Tanzania,Review of Development Economics,A05-2351,CLARISA20181,","Review of Development Economics",2018,"Pierre, Guillaume; Pauw, Karl; and Magrini, Emiliano",1,1,"14758_57","A05-2351","CLARISA20181",,"https://doi.org/10.1111/rode.12374",,"14758"
1657,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14759,"Linking taxation and social protection: Evidence on redistribution and poverty reduction in Ethiopia",",2018,Linking taxation and social protection: Evidence on redistribution and poverty reduction in Ethiopia,International Social Security Review,A05-2340,CLARISA20181,","International Social Security Review",2018,"Hirvonen, Kalle; Mascagni, Giulia; and Roelen, Keetie",1,0,"14759_57","A05-2340","CLARISA20181",,"https://doi.org/10.1111/issr.12159",,"14759"
1658,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14760,"Urbanization and child nutritional outcomes",",2018,Urbanization and child nutritional outcomes,World Bank Economic Review,A05-2354,CLARISA20181,","World Bank Economic Review",2018,"Amare, Mulubrhan; Arndt, Channing; Abay, Kibrom A.; and Benson, Todd",1,1,"14760_57","A05-2354","CLARISA20181",,"https://doi.org/10.1093/wber/lhy015",,"14760"
1659,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14761,"The making of public investments: The role of champions, co-ordination, and characteristics of nutrition programmes in Mozambique",",2018,The making of public investments: The role of champions, co-ordination, and characteristics of nutrition programmes in Mozambique,Food Policy,A05-2353,CLARISA20181,","Food Policy",2018,"Mogues, Tewodaj; and Billings, Lucy",1,0,"14761_57","A05-2353","CLARISA20181",,"https://doi.org/10.1016/j.foodpol.2018.11.001",,"14761"
1660,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14762,"The impact of food price shocks in Uganda: first-order effects versus general-equilibrium consequences",",2018,The impact of food price shocks in Uganda: first-order effects versus general-equilibrium consequences,European Review of Agricultural Economics,A05-2352,CLARISA20181,","European Review of Agricultural Economics",2018,"Van Campenhout, Bjorn; Pauw, Karl; and Minot, Nicholas",1,0,"14762_57","A05-2352","CLARISA20181",,"https://doi.org/10.1093/erae/jby013",,"14762"
1661,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14763,"Study of the determinants of chronic malnutrition in northern Nigeria: Quantitative evidence from the Nigeria demographic and health surveys",",2018,Study of the determinants of chronic malnutrition in northern Nigeria: Quantitative evidence from the Nigeria demographic and health surveys,Food and Nutrition Bulletin,A05-2350,CLARISA20181,","Food and Nutrition Bulletin",2018,"Amare, Mulubrhan; Benson, Todd; Fadare, Olusegun; and Oyeyemi, Motunrayo",1,0,"14763_57","A05-2350","CLARISA20181",,"https://doi.org/10.1177/0379572118768568",,"14763"
1662,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14785,"Potential and application of X-ray fluorescence spectrometry to estimate iron and zinc concentration in potato tubers",",2018,Potential and application of X-ray fluorescence spectrometry to estimate iron and zinc concentration in potato tubers,Journal of Food Composition & Analysis,A05-0129,CLARISA20181,","Journal of Food Composition & Analysis",2018,"Paola Sosa Machuca, Georgia Guild, Gabriela Del Pilar Burgos Zapata, Merideth Bonierbale, Thomas Zum Felde",1,1,"14785_374","A05-0129","CLARISA20181",,"https://doi.org/10.1016/j.jfca.2018.03.004",,"A05-0129"
1663,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14786,"Genetic diversity of Dyera polyphylla (Miq.) Steenis populations used in tropical peatland restoration in Indonesia",",2018,Genetic diversity of Dyera polyphylla (Miq.) Steenis populations used in tropical peatland restoration in Indonesia,Mires and Peat,A05-0548,CLARISA20181,","Mires and Peat",2018,"Tata H L, Muchugi A, Kariba R, Van Noordwijk M ",1,1,"14786_374","A05-0548","CLARISA20181",,"http://doi.org/10.19189/MaP.2017.OMB.269",,"14786"
1664,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14787,"Using Genomic Sequence Information to Increase Conservation and Sustainable Use of Crop Diversity and Benefit-Sharing",",2018,Using Genomic Sequence Information to Increase Conservation and Sustainable Use of Crop Diversity and Benefit-Sharing,Biopreservation and Biobanking,A05-0255,CLARISA20181,","Biopreservation and Biobanking",2018,"Halewood M, Lopez Noriega I, Ellis D, Roa C, Rouard M, Hamilton RS.",1,1,"14787_374","A05-0255","CLARISA20181",,"https://doi.org/10.1089/bio.2018.0043",,"A05-0255"
1665,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14788,"Genome-wide generation and genotyping of informative SNPs to scan molecular signatures for seed yield in chickpea",",2018,Genome-wide generation and genotyping of informative SNPs to scan molecular signatures for seed yield in chickpea,Scientific Reports,A05-0551,CLARISA20181,","Scientific Reports",2018,"Udita Basu, Rishi Srivastava, Deepak Bajaj, Virevol Thakro, Anurag Daware, Naveen Malik, Hari D. Upadhyaya & Swarup K. Parida ",1,1,"14788_374","A05-0551","CLARISA20181",,"https://doi.org/10.1038/s41598-018-29926-1",,"14788"
1666,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14789,"Genetic diversity and population structure of a mini-core subset",",2018,Genetic diversity and population structure of a mini-core subset,Scientific Reports,A05-0546,CLARISA20181,","Scientific Reports",2018,"Fatokun, C. , Girma, G. , Abberton, M. , Gedil, M. , Unachukwu, N. , Oyatomi, O. , Yusuf, M. , Rabbi, I. Y. , Boukar, O.  ",1,1,"14789_374","A05-0546","CLARISA20181",,,,"14789"
1667,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14790,"Genetic identity in genebanks: application of the SolCAP 12K SNP array in fingerprinting and diversity analysis in the  global in trust potato collection",",2018,Genetic identity in genebanks: application of the SolCAP 12K SNP array in fingerprinting and diversity analysis in the  global in trust potato collection,Genome 61: 523–537,A05-0549,CLARISA20181,","Genome 61: 523–537",2018,"David Ellis, Oswaldo Chavez, Joseph Coombs, Julian Soto, Rene Gomez, David Douches, Ana Panta,  Rocio Silvestre, and Noelle L. Anglin",1,1,"14790_374","A05-0549","CLARISA20181",,"https://doi.org/10.1139/gen-2017-0201",,"14790"
1668,1,1900-01-01 00:00:00,2200-01-01 00:00:00,14791,"Genetic gains for grain yield in CIMMYT’s semi-arid wheat yield trials grown in suboptimal environments",",2018,Genetic gains for grain yield in CIMMYT’s semi-arid wheat yield trials grown in suboptimal environments,Crop Science,A05-1997,CLARISA20181,","Crop Science",2018,"Crespo-Herrera, L.A.,Crossa, J., Huerta-Espino, J., Vargas, M., Mondal, S., Velu, G., Payne, T.S., Braun, H.J., Singh, R.P.",1,0,"14791_374","A05-1997","CLARISA20181",,"https://doi.org/10.2135/cropsci2018.01.0017",,"A05-1997"
