pk_id_publication_info;version;date_from;date_to;id;"citation";"url";is_ISI_journal;is_open_access;phase_id
152;1;1900-01-01 00:00:00;2199-12-31 23:59:59;154;"Griscom B, Adams J, Ellis P, Houghton RA, Lomax G, Miteva D, Schlesinger W, Shoch D, Siikamäki JV, Smith P, Woodbury P, Zganjar C, Blackman A, Campan J, Conant R, Delgado C, Elias P, Gopalakrishna T, Hamsik MR, Herrero M, Kiesecker J, Landis E, Laestadius L, Leavitt SM, Minnemeyer S, Polasky S, Potapov P, Putz F, Sanderman J, Silvius M, Wollenberg E, Fargione J. 2017. Natural Climate solutions. PNAS: 114:11645-11650.";"https://doi.org/10.1073/pnas.1710465114";1;1;11
153;1;1900-01-01 00:00:00;2199-12-31 23:59:59;155;"Lee J. Farmer participation in a climate-smart future: Evidence from the Kenya Agricultural Carbon Project. Land Use Policy 68:72-79.";"https://doi.org/10.1016/j.landusepol.2017.07.020";0;1;11
154;1;1900-01-01 00:00:00;2199-12-31 23:59:59;156;"Wilkes A, Barnes AP, Batkhishig B, Clare A, Namkhainyam B, Tserenbandi, Chuluunbaatar N, Namkhainyam T. 2017. Is cross-breeding with indigenous sheep breeds an option for climate-smart agriculture? Small Ruminant Research 47:83-88.";"https://doi.org/10.1016/j.smallrumres.2016.12.036";0;1;11
155;1;1900-01-01 00:00:00;2199-12-31 23:59:59;157;"Belay A, Recha J, Woldeamanuel T, Morton J. 2017. Smallholder farmers’ adaptation to climate change and determinants of their adaptation decisions in the Central Rift Valley of Ethiopia. Agriculture & Food Security 6:24.";"https://doi.org/10.1186/s40066-017-0100-1";1;0;11
156;1;1900-01-01 00:00:00;2199-12-31 23:59:59;158;"Hergoualc’h K, Gutiérrez-Vélez VH, Menton M, Verchot LV. 2017. Characterizing degradation of palm swamp peatlands from space and on the ground: An exploratory study in the Peruvian Amazon. Forest Ecology and Management 393(1):63-73.";"https://doi.org/10.1016/j.foreco.2017.03.016";1;1;11
157;1;1900-01-01 00:00:00;2199-12-31 23:59:59;159;"Kristjanson P, Bryan E, Bernier Q, Twyman J, Meinzen-Dick R, Kieran C, Ringler C, Jost C, Doss C. 2017. Addressing gender in agricultural research for development in the face of a changing climate: where are we and where should we be going? International Journal of Agricultural Sustainability 15(5):482-500.";"https://doi.org/10.1080/14735903.2017.1336411";1;1;11
158;1;1900-01-01 00:00:00;2199-12-31 23:59:59;160;"Kipkogei O, Mwanthi AM, Mwesigwa JB, Atheru ZKK, Wanzala MA, Artan G. 2017. Improved Seasonal Prediction of Rainfall over East Africa for Application in Agriculture: Statistical Downscaling of CFSv2 and GFDL-FLOR. Journal of Applied Meteorology and Climatology 56(12): 3229-3243.";"https://doi.org/10.1175/JAMC-D-16-0365.1";1;1;11
159;1;1900-01-01 00:00:00;2199-12-31 23:59:59;161;"Chakraborty D, Ladha JK, Rana DS, Jat ML, Gathala MK, Yadav S, ..., Raman A. 2017. A global analysis of alternative tillage and crop establishment practices for economically and environmentally efficient rice production. Scientific reports 7(1):9342.";"https://doi.org/10.1038/s41598-017-09742-9";1;1;11
160;1;1900-01-01 00:00:00;2199-12-31 23:59:59;162;"Herrero M, Thornton PK, Power B, Bogard JR, Remans R, Fritz S, Gerber JS, Nelson G, See L, Waha K, Watson RA, West PC, Samberg LH, van de Steeg J, Stephenson E, van Wijk M, Havlík P. 2017. Farming and the geography of nutrient production for human use: a transdisciplinary analysis. The Lancet Planetary Health 1(1):e33–e42 .";"https://doi.org/10.1016/S2542-5196(17)30007-4";1;1;11
161;1;1900-01-01 00:00:00;2199-12-31 23:59:59;163;"Li M, Xu W, Rosegrant MW. 2017. Irrigation, risk aversion, and water right priority under water supply uncertainty. Water Resources Research 53(9):7885-7903.";"https://doi.org/10.1002/2016WR019779";1;1;11
162;1;1900-01-01 00:00:00;2199-12-31 23:59:59;164;"Etwire PM, Buah S, Ouédraogo M, Zougmoré R, Partey ST, Martey E, Dayamba SD, Bayala J. 2017. An assessment of mobile phone-based dissemination of weather and market information in the Upper West Region of Ghana. Agriculture & Food Security 6(1):8-16.";"https://doi.org/10.1186/s40066-016-0088-y";1;0;11
163;1;1900-01-01 00:00:00;2199-12-31 23:59:59;165;"Ortiz-Gonazalo D, Vaast P, Oelofse M, de Neergard A, Albrecht A, Rosenstock TS. 2017. Farm-scale greenhouse gas balances, hotspots and uncertainties in smallholder crop-livestock systems in Central Kenya. Agriculture, Ecoystems and Environment 248:58-70.";"https://doi.org/10.1016/j.agee.2017.06.002";0;1;11
164;1;1900-01-01 00:00:00;2199-12-31 23:59:59;166;"Partey S, Zougmoré R, Ouédraogo M, Thevathasan N. 2017. Why Promote Improved Fallows as a Climate-Smart Agroforestry Technology in Sub-Saharan Africa? Sustainability 9(11):1887.";"https://doi.org/doi:10.3390/su9111887";1;1;11
165;1;1900-01-01 00:00:00;2199-12-31 23:59:59;167;"Ghimiray M, Vernooy R. 2017. The importance and challenges of crop germplasm interdependence: the case of Bhutan. Food Security 9(2):301–310.";"https://doi.org/10.1007/s12571-017-0647-5";1;1;11
166;1;1900-01-01 00:00:00;2199-12-31 23:59:59;168;"Vetter SH, Sapkota TB, Hillier J, Stirling CM, Macdiarmid JI, Aleksandrowicz L, Green R, Joy EJM, Dangour PD, Smith P. Greenhouse gas emissions from agricultural food production to supply Indian diets: Implications for climate change mitigation. Agriculture, Ecosystems & Environment 237:234-241.";"https://doi.org/10.1016/j.agee.2016.12.024";1;1;11
167;1;1900-01-01 00:00:00;2199-12-31 23:59:59;169;"Craparo ACW, Steppe K, Van Asten PJA, Läderach P, Jassogne LTP, Grab SW. 2017. Application of thermography for monitoring stomatal conductance of Coffea arabica under different shading systems. Science of the Total Environment 606:755-763.";"https://doi.org/10.1016/j.scitotenv.2017.07.158";1;1;11
168;1;1900-01-01 00:00:00;2199-12-31 23:59:59;170;"Bayala J, Zougmore R, Dayamba SD, Olivier A. 2017. Climate-Smart Agriculture Technologies in West Africa: learning from the ground Research for Development experiences. Agriculture & Food Security 6:40.";"https://doi.org/10.1186/s40066-017-0117-5";1;0;11
170;1;1900-01-01 00:00:00;2199-12-31 23:59:59;172;"Etwire PM, Buah S, Ouedraogo M, Zougmore R, Partey ST, Martey E, Dayamba SD, Bayala J. 2017. An assessment of mobile phone-based dissemination of weather and market information in the Upper West Region of Ghana. Agriculture & Food Security 6:8.";"https://doi.org/10.1186/s40066-016-0088-y ";1;0;11
169;1;1900-01-01 00:00:00;2199-12-31 23:59:59;171;"Buah S.S.J., Ibrahim H., Deigubah M., Kuzie M., Segtaa J.V., Kabo-bah L., Bayala J., Zougmore R., Ouedrago M. 2017. Tillage and fertilizer effect on maize and soybean yields in the Guinea Savanna Zone of Ghana. Agriculture & Food Security 2017 6:17";"https://doi.org/10.1186/s40066-017-0094-8";1;0;11
171;1;1900-01-01 00:00:00;2199-12-31 23:59:59;173;"Nkegbe PK, Abu BM, Issahaku H. 2017. Food security in the Savannah Accelerated Development Authority Zone of Ghana: an ordered probit with household hunger scale approach. Agriculture & Food Security 6:35.";"https://doi.org/10.1186/s40066-017-0111-y";1;0;11
172;1;1900-01-01 00:00:00;2199-12-31 23:59:59;174;"Ouedraogo P, Bationo BA, Sanou J, Traore S, Barry S, Dayamba SD, Bayala J, Ouedraogo M, Soeters S, Thiombiano A. 2017. Uses and vulnerability of ligneous species exploited by local population of northern Burkina Faso in their adaptation strategies to changing environments. Agriculture & Food Security 6:15.";"https://doi.org/10.1186/s40066-017-0090-z";1;0;11
173;1;1900-01-01 00:00:00;2199-12-31 23:59:59;175;"Diaminatou Sanogo,, Badiane Yacine Ndour,, Moussa Sall, Katim Toure,, Mouhamadou Diop, Baba Ansoumana Camara, Ousmane N?Diaye, Djibril Thiam. 2017. Participatory diagnosis and development of climate change adaptive capacity in the groundnut basin of Senegal: building a climate-smart village model. Agriculture & Food Security (2017) 6:13 ";"https://doi.org/10.1186/s40066-017-0091-y";1;0;11
174;1;1900-01-01 00:00:00;2199-12-31 23:59:59;176;"Traore K., Sidibe D.K., Coulibaly H., Bayala J. 2017. Optimizing yield of improved varieties of millet and sorghum under highly variable rainfall conditions using contour ridges in Cinzana, Mali. Agriculture & Food Security (2017) 6:11.";"https://doi.org/10.1186/s40066-016-0086-0";1;0;11
175;1;1900-01-01 00:00:00;2199-12-31 23:59:59;177;"Tully KL, Abwanda S, Thiong'o M, Mutuo PM, Rosenstock TS. 2017. Nitrous oxide and methane fluxes from urine and dung deposited on Kenyan pastures. Journal of Environmental Quality 46(4):921-929.";"https://doi.org/10.2134/jeq2017.01.0040";0;1;11
176;1;1900-01-01 00:00:00;2199-12-31 23:59:59;178;"Palazzo A, Vervoort JM, Mason-D’Croz D, Rutting L, Havlik P, Islam S, Bayala J, Valin H, et al. 2017. Linking regional stakeholder scenarios and shared socioeconomic pathways: Quantified West African food and climate futures in a global context. Global Environmental Change 45:227-242.";"https://doi.org/10.1016/j.gloenvcha.2016.12.002";1;1;11
177;1;1900-01-01 00:00:00;2199-12-31 23:59:59;179;"Campbell BM, Beare DJ, Bennet EM, Hall-Spencer JM, Ingram JSI, Jaramillo F, Ortiz R, Ramakutty N, Sayer JA, Shindell D. 2017. Agriculture production as a major driver of the Earth system exceeding planetary boundaries. Ecology and Society 22(4):8.";"https://doi.org/10.5751/ES-09595-220408";1;1;11
178;1;1900-01-01 00:00:00;2199-12-31 23:59:59;180;"Romasanta RR, Sander BO, Gaihre YK, Alberto MA, Gummert M, Quilty J, Nguyen VH, Castalone AG, Balingbing C, Sandro J, Correa T, Wassmann R. 2017. How does burning of rice straw affect CH4 and N2O emissions? A comparative experiment of different on-field straw management practices. Agriculture, Ecosystems & Environment 239:143-153.";"https://doi.org/10.1016/j.agee.2016.12.042";1;1;11
179;1;1900-01-01 00:00:00;2199-12-31 23:59:59;181;"Tariq A, Jensen LS, de Tourdonnet S, Sander BO, de Neergaarda A. 2017. Early drainage mitigates methane and nitrous oxide emissions from organically amended paddy soils. Geoderma 304:49-58";"https://doi.org/10.1016/j.geoderma.2016.08.022";0;1;11
180;1;1900-01-01 00:00:00;2199-12-31 23:59:59;182;"Farnworth CR, Hà Trần T, Sander BO, Wollenberg E, de Haan N, McGuire S. 2017. Incorporating gender into low-emission development: a case study from Vietnam. Gender, Technology and Development 21(1-2):5-30.";"https://doi.org/10.1080/09718524.2017.1385314";0;1;11
181;1;1900-01-01 00:00:00;2199-12-31 23:59:59;183;"Tariq A, Duong Vu Q, Jensen LS, de Tourdonnet S, Sander BO, Wassmann R, Van Mai T, de Neergaard A. 2017. Mitigating CH4 and N2O emissions from intensive rice production systems in northern Vietnam: Efficiency of drainage patterns in combination with rice residue incorporation. Agriculture, Ecosystems & Environment 249:101-111.";"https://doi.org/10.1016/j.agee.2017.08.011";1;1;11
182;1;1900-01-01 00:00:00;2199-12-31 23:59:59;184;"Kidane YG, Mancini C, Mengistu DK, Frascaroli E, Fadda C, Pe ME, Dell'Acqua M. 2017. Genome wide association study to identify the genetic base of smallholder farmer preferences of Durum wheat traits. Frontiers in Plant Science 8:1230.";"https://doi.org/10.3389/fpls.2017.01230";1;1;11
183;1;1900-01-01 00:00:00;2199-12-31 23:59:59;185;"Beza E, Steinke J, van Etten J, Reidsma P, Fadda C, Mittra S, Mathur P, Kooistra L. 2017. What are the prospects for citizen science in agriculture? Evidence from three continents on motivation and mobile telephone use of resource-poor farmers.  PLoS ONE 12(5):e0175700.";"https://doi.org/10.1371/journal.pone.0175700";1;1;11
184;1;1900-01-01 00:00:00;2199-12-31 23:59:59;186;"Steinke J, van Etten J. 2017. Gamification of farmerparticipatory priority setting in plant breeding: Design and validation of “AgroDuos”. Journal of Crop Improvement 31(3): 356-378";"https://doi.org/10.1080/15427528.2017.1303801";1;1;11
185;1;1900-01-01 00:00:00;2199-12-31 23:59:59;187;"Imbach P, Beardsley M, Bouroncle C, Medellin C, Läderach P, Hidalgo H, Alfaro E, Van Etten J, Allan R, Hemming D, Stone R, Hannah L, Donatti CI. 2017. Climate change, ecosystems and smallholder agriculture in Central America: an introduction to the special issue. Climate Change 141(1):1-12.";"https://doi.org/10.1007/s10584-017-1920-5";1;1;11
186;1;1900-01-01 00:00:00;2199-12-31 23:59:59;188;"Kidane YG, Hailemariam BN, Mengistu DK, Fadda C, Pe ME, Dell'Acqua M. 2017. Genome-wide association study of Septoria tritici Blotch resistance in Ethiopian durum wheat landraces. Frontiers in Plant Science 8:1586.";"https://doi.org/10.3389/fpls.2017.01586";1;1;11
187;1;1900-01-01 00:00:00;2199-12-31 23:59:59;189;"Sapkota TB, Shankar V, Rai M, Jat ML, Stirling CM, Singh LK,  Grewal MS. 2017. Reducing Global Warming Potential through Sustainable Intensification of Basmati Rice-Wheat Systems in India. Sustainability 9(6): 1044.";"https://doi.org/10.3390/su9061044";1;1;11
188;1;1900-01-01 00:00:00;2199-12-31 23:59:59;190;"Sapkota TB, Jat RK, Singh RG, Jat ML, Stirling CM, Jat MK, Gupta RK. 2017. Soil organic carbon changes after seven years of conservation agriculture in a rice–wheat system of the eastern Indo‐Gangetic Plains. Soil Use and Management, 33(1): 81-89.";"https://doi.org/10.1111/sum.12331";1;1;11
189;1;1900-01-01 00:00:00;2199-12-31 23:59:59;191;"Farnworth CR, Stirling CB, Sapkota T, Jat ML, Misiko M,  Attwood S. 2017. Gender and inorganic nitrogen: what are the implications of moving towards a more balanced use of nitrogen fertilizer in the tropics?. International Journal of Agricultural Sustainability, 15(2): 136-152.";"https://doi.org/10.1080/14735903.2017.1295343";1;1;11
190;1;1900-01-01 00:00:00;2199-12-31 23:59:59;192;"Brocca L, Crow WT, Ciabatta L, Massari C, de Rosnay P, Enenkel M, Hahn S, Amarnath G, Camici S, Tarpanelli A, Wagner W.  2017.  A review of the applications of ASCAT [ Advanced SCATterometer] soil moisture products.  Meteorologische Zeitschrift 10(5): 2086-2097.";"https://doi.org/10.1109/JSTARS.2017.2651140";1;1;11
191;1;1900-01-01 00:00:00;2199-12-31 23:59:59;193;"Yoshimoto S, Amarnath G.  2017.  Applications of satellite-based rainfall estimates in flood inundation modeling: a case study in Mundeni Aru River Basin, Sri Lanka.  Remote Sensing  9(10): 1-16.";"https://doi.org/10.3390/rs9100998";1;1;11
192;1;1900-01-01 00:00:00;2199-12-31 23:59:59;194;"Tarpanelli A, Massari C, Ciabatta L, Filippucci P, Amarnath G, Brocca L.  2017.  Exploiting a constellation of satellite soil moisture sensors for accurate rainfall estimation.  Advances in Water Resources 108:249-255.";"https://doi.org/10.1016/j.advwatres.2017.08.010";0;1;11
193;1;1900-01-01 00:00:00;2199-12-31 23:59:59;195;"Subbarao G, Arango J, Masahiro K, Hooper AM, Yoshihashi T, Ando Y, Nakahara K, Deshpande S, Ortiz-Monasterio I, Ishitani M, Peters M, Chirinda N, Wollenberg E, Lata JC, Gerard B, Tobita S, Rao I, Braun HJ, Kommerell V, Tohme J, Iwanaga M. 2017. Genetic mitigation strategies to tackle agricultural GHG emissions: The case for biological nitrification inhibition technology . Plant Science 262:165-168.";"https://doi.org/10.1016/j.plantsci.2017.05.004";0;1;11
194;1;1900-01-01 00:00:00;2199-12-31 23:59:59;196;"Ampaire EL, Jassogne L, Providence H, Acosta M, Twyman J, Winowiecki L, van Asten P. 2017. Institutional challenges to climate change adaptation: a case study on policy action gaps in Uganda. Environmental Science & Policy 75: 81-90.";"https://doi.org/10.1016/j.envsci.2017.05.013";1;1;11
195;1;1900-01-01 00:00:00;2199-12-31 23:59:59;197;"Bhatta GD, Ojha HR, Aggarwal PK, Sulaiman VR, Sultana P, Thapa D, Mittal N, Dahal K, Thomson P, Ghimire L. 2017. Agricultural innovation and adaptation to climate change: empirical evidence from diverse agro-ecologies in South Asia. Environment, Development and Sustainability 19(2):497-525.";"http://dx.doi.org/10.1007/s10668-015-9743-x";0;0;11
196;1;1900-01-01 00:00:00;2199-12-31 23:59:59;198;"Nyamadzawo G, Shi Y, Chirinda N, Oleson J, Mapanda F, Wuta M, Wu W, Meng F, Oelofse M, de Neergaard A, Smith J. 2017. Combining organic and inorganic nitrogen fertilisation reduces N2O emissions from cereal crops: a comparative analysis of China and Zimbabwe. Mitigation and Adaptation Strategies for Global Change 22(2):233-245.";"https://dx.doi.org/10.1007/s11027-014-9560-9";0;1;11
197;1;1900-01-01 00:00:00;2199-12-31 23:59:59;199;"Parihar CM, Jat SL, Singh AK, Majumdar K, Jat ML, Saharawat YS, Pradhan S, Kuri BR. 2017. Bio-energy, water-use efficiency and economics of maize-wheat-mungbean system under precision-conservation agriculture in semi-arid agro-ecosystem. Energy 119:245-256.";"https://doi.org/10.1016/j.energy.2016.12.068";0;1;11
